"Step","comic-armadillo-31 - return_train","comic-armadillo-31 - return_train__MIN","comic-armadillo-31 - return_train__MAX","TQC_speed - return_train","TQC_speed - return_train__MIN","TQC_speed - return_train__MAX","REDQSAC_speed - return_train","REDQSAC_speed - return_train__MIN","REDQSAC_speed - return_train__MAX","SAC_speed - return_train","SAC_speed - return_train__MIN","SAC_speed - return_train__MAX","REDQSAC_eaux_4_imgs_pretrained_3 - return_train","REDQSAC_eaux_4_imgs_pretrained_3 - return_train__MIN","REDQSAC_eaux_4_imgs_pretrained_3 - return_train__MAX","SAC_4_imgs_eaux_5 - return_train","SAC_4_imgs_eaux_5 - return_train__MIN","SAC_4_imgs_eaux_5 - return_train__MAX"
"9424","","","","","","","","","","113.4399337769","113.4399337769","113.4399337769","3.4199979305","3.4199979305","3.4199979305","102.2299423218","102.2299423218","102.2299423218"
"9425","","","","","","","","","","113.4399337769","113.4399337769","113.4399337769","3.4199979305","3.4199979305","3.4199979305","102.6199798584","102.6199798584","102.6199798584"
"9426","","","","","","","","","","113.4399337769","113.4399337769","113.4399337769","3.4199979305","3.4199979305","3.4199979305","102.6199798584","102.6199798584","102.6199798584"
"9427","","","","","","","","","","112.0999832153","112.0999832153","112.0999832153","3.4199979305","3.4199979305","3.4199979305","102.6199798584","102.6199798584","102.6199798584"
"9429","","","","","","","","","","68.109992981","68.109992981","68.109992981","3.2599980831","3.2599980831","3.2599980831","102.6199798584","102.6199798584","102.6199798584"
"9430","","","","","","","","","","68.109992981","68.109992981","68.109992981","3.2599980831","3.2599980831","3.2599980831","102.6199798584","102.6199798584","102.6199798584"
"9431","","","","","","","","","","68.109992981","68.109992981","68.109992981","3.2599980831","3.2599980831","3.2599980831","101.5600128174","101.5600128174","101.5600128174"
"9432","","","","","","","","","","113.2600021362","113.2600021362","113.2600021362","3.2599980831","3.2599980831","3.2599980831","","",""
"9433","","","","","","","","","","113.2600021362","113.2600021362","113.2600021362","3.2599980831","3.2599980831","3.2599980831","101.5600128174","101.5600128174","101.5600128174"
"9434","","","","","","","","","","113.2600021362","113.2600021362","113.2600021362","3.2599980831","3.2599980831","3.2599980831","101.5600128174","101.5600128174","101.5600128174"
"9435","","","","","","","","","","85.1099395752","85.1099395752","85.1099395752","3.4801471233","3.4801471233","3.4801471233","101.5600128174","101.5600128174","101.5600128174"
"9436","","","","","","","","","","85.1099395752","85.1099395752","85.1099395752","3.629997015","3.629997015","3.629997015","101.5600128174","101.5600128174","101.5600128174"
"9437","","","","","","","","","","113.4199981689","113.4199981689","113.4199981689","3.629997015","3.629997015","3.629997015","102.2700576782","102.2700576782","102.2700576782"
"9438","","","","","","","","","","113.4199981689","113.4199981689","113.4199981689","3.629997015","3.629997015","3.629997015","102.2700576782","102.2700576782","102.2700576782"
"9439","","","","","","","","","","113.4199981689","113.4199981689","113.4199981689","3.629997015","3.629997015","3.629997015","102.2700576782","102.2700576782","102.2700576782"
"9440","","","","","","","","","","92.8099441528","92.8099441528","92.8099441528","3.629997015","3.629997015","3.629997015","102.2700576782","102.2700576782","102.2700576782"
"9441","","","","","","","","","","92.8099441528","92.8099441528","92.8099441528","3.629997015","3.629997015","3.629997015","","",""
"9442","","","","","","","","","","113.0100021362","113.0100021362","113.0100021362","3.629997015","3.629997015","3.629997015","102.2700576782","102.2700576782","102.2700576782"
"9444","","","","","","","","","","113.0100021362","113.0100021362","113.0100021362","3.1853971481","3.1853971481","3.1853971481","100.6999740601","100.6999740601","100.6999740601"
"9445","","","","","","","","","","112.7900009155","112.7900009155","112.7900009155","3.1099970341","3.1099970341","3.1099970341","100.6999740601","100.6999740601","100.6999740601"
"9446","","","","","","","","","","112.7900009155","112.7900009155","112.7900009155","3.1099970341","3.1099970341","3.1099970341","100.6999740601","100.6999740601","100.6999740601"
"9447","","","","","","","","","","113.2199630737","113.2199630737","113.2199630737","3.1099970341","3.1099970341","3.1099970341","100.6999740601","100.6999740601","100.6999740601"
"9448","","","","","","","","","","113.2199630737","113.2199630737","113.2199630737","3.1099970341","3.1099970341","3.1099970341","100.6999740601","100.6999740601","100.6999740601"
"9449","","","","","","","","","","113.2199630737","113.2199630737","113.2199630737","3.1099970341","3.1099970341","3.1099970341","100.0799789429","100.0799789429","100.0799789429"
"9450","","","","","","","","","","113.0899963379","113.0899963379","113.0899963379","","","","","",""
"9451","","","","","","","","","","113.0899963379","113.0899963379","113.0899963379","","","","","",""
"9455","","","","","","","","","","111.7799377441","111.7799377441","111.7799377441","1.6199989319","1.6199989319","1.6199989319","94.4701004028","94.4701004028","94.4701004028"
"9456","","","","","","","","","","111.7799377441","111.7799377441","111.7799377441","1.6199989319","1.6199989319","1.6199989319","94.4701004028","94.4701004028","94.4701004028"
"9457","","","","","","","","","","113.1999588013","113.1999588013","113.1999588013","2.3137483597","2.3137483597","2.3137483597","94.4701004028","94.4701004028","94.4701004028"
"9458","","","","","","","","","","113.1999588013","113.1999588013","113.1999588013","3.4699969292","3.4699969292","3.4699969292","94.4701004028","94.4701004028","94.4701004028"
"9459","","","","","","","","","","113.1999588013","113.1999588013","113.1999588013","","","","","",""
"9460","","","","","","","","","","113.0499572754","113.0499572754","113.0499572754","3.4699969292","3.4699969292","3.4699969292","100.6300201416","100.6300201416","100.6300201416"
"9461","","","","","","","","","","113.0499572754","113.0499572754","113.0499572754","0.1199999973","0.1199999973","0.1199999973","","",""
"9462","","","","","","","","","","112.7199630737","112.7199630737","112.7199630737","0.1199999973","0.1199999973","0.1199999973","","",""
"9464","","","","","","","","","","112.7199630737","112.7199630737","112.7199630737","0.1199999973","0.1199999973","0.1199999973","100.6300201416","100.6300201416","100.6300201416"
"9465","","","","","","","","","","113.1499099731","113.1499099731","113.1499099731","0.1199999973","0.1199999973","0.1199999973","100.6300201416","100.6300201416","100.6300201416"
"9466","","","","","","","","","","113.1499099731","113.1499099731","113.1499099731","","","","","",""
"9467","","","","","","","","","","65.640007019","65.640007019","65.640007019","0.6939995289","0.6939995289","0.6939995289","101.6900177002","101.6900177002","101.6900177002"
"9468","","","","","","","","","","65.640007019","65.640007019","65.640007019","3.3999974728","3.3999974728","3.3999974728","101.6900177002","101.6900177002","101.6900177002"
"9470","","","","","","","","","","113.249961853","113.249961853","113.249961853","3.3999974728","3.3999974728","3.3999974728","101.6900177002","101.6900177002","101.6900177002"
"9471","","","","","","","","","","113.249961853","113.249961853","113.249961853","3.3999974728","3.3999974728","3.3999974728","101.6900177002","101.6900177002","101.6900177002"
"9472","","","","","","","","","","84.5899581909","84.5899581909","84.5899581909","3.3999974728","3.3999974728","3.3999974728","99.4300384521","99.4300384521","99.4300384521"
"9473","","","","","","","","","","84.5899581909","84.5899581909","84.5899581909","3.3999974728","3.3999974728","3.3999974728","99.4300384521","99.4300384521","99.4300384521"
"9474","","","","","","","","","","113.3600463867","113.3600463867","113.3600463867","","","","","",""
"9475","","","","","","","","","","113.3600463867","113.3600463867","113.3600463867","3.3590476513","3.3590476513","3.3590476513","99.4300384521","99.4300384521","99.4300384521"
"9476","","","","","","","","","","113.3600463867","113.3600463867","113.3600463867","3.189997673","3.189997673","3.189997673","","",""
"9477","","","","","","","","","","113.1999588013","113.1999588013","113.1999588013","3.189997673","3.189997673","3.189997673","99.4300384521","99.4300384521","99.4300384521"
"9479","","","","","","","","","","68.109992981","68.109992981","68.109992981","3.189997673","3.189997673","3.189997673","99.4300384521","99.4300384521","99.4300384521"
"9482","","","","","","","","","","112.7500076294","112.7500076294","112.7500076294","3.189997673","3.189997673","3.189997673","99.0400848389","99.0400848389","99.0400848389"
"9484","","","","","","","","","","113.3199615479","113.3199615479","113.3199615479","3.2299969196","3.2299969196","3.2299969196","99.0400848389","99.0400848389","99.0400848389"
"9485","","","","","","","","","","113.3199615479","113.3199615479","113.3199615479","3.2299969196","3.2299969196","3.2299969196","99.0400848389","99.0400848389","99.0400848389"
"9486","","","","","","","","","","112.7499923706","112.7499923706","112.7499923706","3.2299969196","3.2299969196","3.2299969196","102.9399032593","102.9399032593","102.9399032593"
"9487","","","","","","","","","","112.7499923706","112.7499923706","112.7499923706","3.2299969196","3.2299969196","3.2299969196","102.9399032593","102.9399032593","102.9399032593"
"9489","","","","","","","","","","113.2900009155","113.2900009155","113.2900009155","3.2299969196","3.2299969196","3.2299969196","102.9399032593","102.9399032593","102.9399032593"
"9490","","","","","","","","","","113.2900009155","113.2900009155","113.2900009155","3.2299969196","3.2299969196","3.2299969196","102.9399032593","102.9399032593","102.9399032593"
"9492","","","","","","","","","","113.0799255371","113.0799255371","113.0799255371","3.2466974258","3.2466974258","3.2466974258","101.2299728394","101.2299728394","101.2299728394"
"9493","","","","","","","","","","113.0799255371","113.0799255371","113.0799255371","3.2499976158","3.2499976158","3.2499976158","101.2299728394","101.2299728394","101.2299728394"
"9495","","","","","","","","","","112.9799423218","112.9799423218","112.9799423218","3.2499976158","3.2499976158","3.2499976158","101.2299728394","101.2299728394","101.2299728394"
"9497","","","","","","","","","","112.9999923706","112.9999923706","112.9999923706","3.2499976158","3.2499976158","3.2499976158","101.2299728394","101.2299728394","101.2299728394"
"9499","","","","","","","","","","113.7099533081","113.7099533081","113.7099533081","3.2757978439","3.2757978439","3.2757978439","101.9199981689","101.9199981689","101.9199981689"
"9501","","","","","","","","","","112.9700317383","112.9700317383","112.9700317383","3.3699975014","3.3699975014","3.3699975014","35.5099716187","35.5099716187","35.5099716187"
"9502","","","","","","","","","","112.9700317383","112.9700317383","112.9700317383","3.3699975014","3.3699975014","3.3699975014","53.0299720764","53.0299720764","53.0299720764"
"9503","","","","","","","","","","112.9599533081","112.9599533081","112.9599533081","3.3699975014","3.3699975014","3.3699975014","53.0299720764","53.0299720764","53.0299720764"
"9504","","","","","","","","","","112.9599533081","112.9599533081","112.9599533081","","","","","",""
"9505","","","","","","","","","","112.9799728394","112.9799728394","112.9799728394","3.3699975014","3.3699975014","3.3699975014","","",""
"9506","","","","","","","","","","112.9799728394","112.9799728394","112.9799728394","","","","","",""
"9507","","","","","","","","","","112.9799728394","112.9799728394","112.9799728394","3.1399974823","3.1399974823","3.1399974823","8.3900003433","8.3900003433","8.3900003433"
"9508","","","","","","","","","","113.5499572754","113.5499572754","113.5499572754","3.1399974823","3.1399974823","3.1399974823","8.3900003433","8.3900003433","8.3900003433"
"9509","","","","","","","","","","113.5499572754","113.5499572754","113.5499572754","3.1399974823","3.1399974823","3.1399974823","102.0999221802","102.0999221802","102.0999221802"
"9510","","","","","","","","","","113.2499923706","113.2499923706","113.2499923706","3.1399974823","3.1399974823","3.1399974823","102.0999221802","102.0999221802","102.0999221802"
"9511","","","","","","","","","","113.2499923706","113.2499923706","113.2499923706","3.1399974823","3.1399974823","3.1399974823","102.0999221802","102.0999221802","102.0999221802"
"9512","","","","","","","","","","113.3200073242","113.3200073242","113.3200073242","3.1399974823","3.1399974823","3.1399974823","102.0999221802","102.0999221802","102.0999221802"
"9513","","","","","","","","","","113.3200073242","113.3200073242","113.3200073242","3.1399974823","3.1399974823","3.1399974823","102.0999221802","102.0999221802","102.0999221802"
"9515","","","","","","","","","","113.1899414062","113.1899414062","113.1899414062","3.1399974823","3.1399974823","3.1399974823","","",""
"9516","","","","","","","","","","113.1899414062","113.1899414062","113.1899414062","","","","","",""
"9517","","","","","","","","","","112.2900314331","112.2900314331","112.2900314331","3.8099973202","3.8099973202","3.8099973202","94.4700393677","94.4700393677","94.4700393677"
"9518","","","","","","","","","","112.2900314331","112.2900314331","112.2900314331","3.8099973202","3.8099973202","3.8099973202","63.4099807739","63.4099807739","63.4099807739"
"9519","","","","","","","","","","112.989982605","112.989982605","112.989982605","3.8099973202","3.8099973202","3.8099973202","63.4099807739","63.4099807739","63.4099807739"
